method,config,edge_mae,ler_mae,lwr_mae,seed
seg+pos+rms+psd,"(1.5, 20.0, 0.7, 0.0)",0.24932770431041718,0.003324151039123535,0.033354759216308594,0
seg+pos+rms+psd,"(1.5, 20.0, 0.7, 0.0)",0.24503493309020996,0.018957197666168213,0.003594517707824707,0
seg+pos+rms+psd,"(1.5, 20.0, 0.7, 0.0)",0.2518787980079651,0.028092026710510254,0.004599809646606445,0
seg+pos+rms+psd,"(1.5, 20.0, 0.7, 0.6)",0.24134407192468643,0.0133286714553833,0.0006673336029052734,0
seg+pos+rms+psd,"(1.5, 20.0, 0.7, 0.6)",0.2567121535539627,0.01839655637741089,0.0467909574508667,0
seg+pos+rms+psd,"(1.5, 20.0, 0.7, 0.6)",0.25168296694755554,0.009607315063476562,0.04784202575683594,0
seg+pos+rms+psd,"(1.5, 20.0, 0.7, 0.6)",0.25854596495628357,0.022547423839569092,0.005663752555847168,0
seg+pos+rms+psd,"(3.0, 8.0, 0.3, 0.0)",1.2948051691055298,0.2171863317489624,0.3278045654296875,0
seg+pos+rms+psd,"(3.0, 8.0, 0.3, 0.0)",1.1994357109069824,0.06548857688903809,0.04474520683288574,0
seg+pos+rms+psd,"(3.0, 8.0, 0.3, 0.0)",1.2328600883483887,0.2085862159729004,0.2423720359802246,0
seg+pos+rms+psd,"(3.0, 8.0, 0.3, 0.0)",1.2817400097846985,0.24266493320465088,0.5076828002929688,0
seg+pos+rms+psd,"(3.0, 8.0, 0.3, 0.6)",1.372609794139862,0.21893095970153809,0.622084379196167,0
seg+pos+rms+psd,"(3.0, 8.0, 0.3, 0.6)",1.133350670337677,0.09620094299316406,0.48668599128723145,0
seg+pos+rms+psd,"(3.0, 8.0, 0.3, 0.6)",1.3896172642707825,0.2693849802017212,0.4647831916809082,0
seg+pos+rms+psd,"(3.0, 8.0, 0.3, 0.6)",1.249337077140808,0.10244548320770264,0.5616590976715088,0
seg+pos+rms+psd,"(3.0, 8.0, 0.7, 0.0)",0.7179016470909119,0.12315618991851807,0.0766897201538086,0
seg+pos+rms+psd,"(3.0, 8.0, 0.7, 0.0)",0.7654457986354828,0.21355211734771729,0.2966303825378418,0
seg+pos+rms+psd,"(3.0, 8.0, 0.7, 0.0)",0.7914302349090576,0.15305042266845703,0.03677558898925781,0
seg+pos+rms+psd,"(3.0, 8.0, 0.7, 0.0)",0.7733049988746643,0.1958014965057373,0.2483067512512207,0
seg+pos+rms+psd,"(3.0, 8.0, 0.7, 0.6)",0.7195008099079132,0.13903963565826416,0.016344070434570312,0
