method,config,edge_mae,ler_mae,lwr_mae,seed
seg-only,"(1.5, 8.0, 0.3, 0.6)",0.2564026713371277,0.05215811729431152,0.011179327964782715,0
seg-only,"(1.5, 8.0, 0.3, 0.6)",0.2439950853586197,0.03583121299743652,0.007965445518493652,0
seg-only,"(1.5, 8.0, 0.3, 0.6)",0.2443659007549286,0.04598045349121094,0.03674769401550293,0
seg-only,"(1.5, 8.0, 0.3, 0.6)",0.27015869319438934,0.029318153858184814,0.027171730995178223,0
seg-only,"(1.5, 8.0, 0.3, 0.6)",0.26038581132888794,0.028232038021087646,0.008971214294433594,0
seg-only,"(1.5, 8.0, 0.3, 0.6)",0.23139479011297226,0.038991689682006836,0.031404852867126465,0
seg-only,"(1.5, 8.0, 0.3, 0.6)",0.2615008056163788,0.01356804370880127,0.019585251808166504,0
seg-only,"(1.5, 8.0, 0.3, 0.6)",0.24026542156934738,0.045364975929260254,0.002928495407104492,0
seg-only,"(1.5, 8.0, 0.3, -0.3)",0.2410869002342224,0.05203592777252197,0.07934021949768066,0
seg-only,"(1.5, 8.0, 0.3, -0.3)",0.2720419615507126,0.030655622482299805,0.05656099319458008,0
seg-only,"(1.5, 8.0, 0.3, -0.3)",0.23956028372049332,0.03224527835845947,0.06342554092407227,0
seg-only,"(1.5, 8.0, 0.3, -0.3)",0.2418077066540718,0.03568994998931885,0.05469250679016113,0
seg-only,"(1.5, 8.0, 0.3, -0.3)",0.24002930521965027,0.035662829875946045,0.05373549461364746,0
seg-only,"(1.5, 8.0, 0.3, -0.3)",0.2616796940565109,0.03773093223571777,0.06197476387023926,0
seg-only,"(1.5, 8.0, 0.3, -0.3)",0.24598771333694458,0.030698716640472412,0.052953243255615234,0
seg-only,"(1.5, 8.0, 0.3, -0.3)",0.2628742903470993,0.023262619972229004,0.04632377624511719,0
seg-only,"(1.5, 8.0, 0.3, -0.3)",0.2396947145462036,0.06064462661743164,0.10149669647216797,0
